법인등록번호,회사명,종목코드,KSIC,A대분류,A세분류,B1주업종,B1_2단,B1_3단,밸류체인,가치사슬단계,묶음노드,모수계층,매출액,매출기준,종업원수,상장,출처,기업집단명들
1101112101816,(주)동원에프앤비,049770,C1021,제조,완제품제조,식품·음료,,,농식품,4,,T2,"2,179,222",2025 개별(공정위),"3,264",Y,공정위,동원
2849110180205,(주)동원티엘에스,,H5291,서비스,시설·자산운영,부동산·임대,,,유통·물류,,,T2,"11,337",2025 개별(공정위),0,,공정위,동원
1615110022122,(주)동원홈푸드,,C1083,제조,완제품제조,식품·음료,,,농식품,4,,T2,"2,643,330",2025 개별(공정위),"2,440",,공정위,동원
1341110006127,(주)동주,,C1721,제조,소재제조,화학·소재,제지·포장,,,2,,T2,"20,913",2025 개별(공정위),75,,공정위,케이씨씨
1101116191194,(주)동주상사,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,356,2025 개별(공정위),3,,공정위,케이씨씨
1747110022090,(주)동주피앤지,,C2229,제조,소재제조,화학·소재,플라스틱제품,,,2,,T2,"2,609",2025 개별(공정위),15,,공정위,케이씨씨
1101113788671,(주)동해그린에너지,,D3511,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,"2,418",2025 개별(공정위),0,,공정위,지에스
1411110030359,(주)동해임산,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),5,,공정위,삼천리
1101110013774,(주)두산,000150,C2622,제조,부품제조,전자·정밀,기판·PCB,기판 제조,,3,,T2,"1,767,596",2025 개별(공정위),"1,749",Y,공정위,두산
1345110308129,(주)두산모빌리티이노베이션,,C2811,제조,완제품제조,기계·운송기기,전력·중전기,,,4,,T2,"32,153",2025 개별(공정위),113,,공정위,두산
1101110346919,(주)두산베어스,,R9119,서비스,인적서비스,레저·숙박·스포츠,,,,,,T2,"79,529",2025 개별(공정위),93,,공정위,두산
1101118693031,(주)두산인베스트먼트,,K6491,서비스,금융,여신전문금융업,,,금융,,,T2,"2,802",2025 개별(공정위),9,,공정위,두산
1311110082427,(주)두산테스나,131970,C2611,제조,부품제조,전자·정밀,반도체·소자,,반도체,3,,T2,"303,874",2025 개별(공정위),786,Y,공정위,두산
1101118237219,(주)드림에이지,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"62,750",2025 개별(공정위),304,,공정위,하이브
1101116516160,(주)드림위더스,,N7531,서비스,인적서비스,사업지원서비스,,,,,,T2,"13,465",2025 개별(공정위),61,,공정위,카카오
1101118169157,(주)디디아이엘브이씨위탁관리모부동산투자회사,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,한국교직원공제회
1101110950776,(주)디디아이여주스마트프로젝트위탁관리부동산투자회사,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,5,2025 개별(공정위),0,,공정위,에스케이
1101118092150,(주)디디아이오에스108위탁관리부동산투자회사,,L6811,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,에스케이
1311110703908,(주)디비글로벌칩,,C2611,제조,부품제조,전자·정밀,반도체·소자,,반도체,3,,T2,"162,897",2025 개별(공정위),203,,공정위,DB
1211110457979,(주)디비기술투자,,K6491,서비스,금융,여신전문금융업,,,금융,,,T2,760,2025 개별(공정위),4,,공정위,DB
1101110210859,(주)디비아이엔씨,012030,J6202,서비스,인적서비스,소프트웨어·IT,,,통신·데이터,,,T2,"641,859",2025 개별(공정위),975,Y,공정위,DB
1101110628086,(주)디비월드,,R9112,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"105,729",2025 개별(공정위),94,,공정위,DB
1101110135627,(주)디비저축은행,,K64132,서비스,금융,은행업,,,금융,,Y,T2,"183,142",2025 개별(공정위),163,,공정위+DART(지주보정),DB
1101110026206,(주)디비하이텍,000990,C2612,제조,부품제조,전자·정밀,반도체·소자,,반도체,3,,T2,"1,213,776",2025 개별(공정위),"2,229",Y,공정위,DB
1201110464149,(주)디씨알이,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"451,763",2025 개별(공정위),35,,공정위,오씨아이
2001110727764,(주)디아이에셋,,K6420,서비스,금융,자산운용업,,,금융,,,T2,471,2025 개별(공정위),2,,공정위,BS
1101112411520,(주)디앤오,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"227,023",2025 개별(공정위),"1,003",,공정위,엘지
1101110920152,(주)디앤오리츠운용,,L6821,,,,,,,,,모수밖,0,2025 개별(공정위),9,,공정위,엘지
1101117030507,(주)디앤오씨엠,,M7212,서비스,인적서비스,전문서비스,,,,,,T2,"33,117",2025 개별(공정위),135,,공정위,엘지
1801111262053,(주)디앤케이켐텍,,C2225,제조,소재제조,화학·소재,플라스틱제품,,,2,,T2,"27,263",2025 개별(공정위),117,,공정위,금호석유화학
1101116450615,(주)디어유,376300,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"83,844",2025 개별(공정위),104,Y,공정위,카카오
1101115700839,(주)디에이에이,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"18,677",2025 개별(공정위),0,,공정위,빗썸
1244110006602,(주)디에이피,066900,C2622,제조,부품제조,전자·정밀,기판·PCB,기판 제조,,3,,T2,"329,543",2025 개별(공정위),"1,132",Y,공정위,대명화학
1101116707404,(주)디엑스이,,M7139,서비스,인적서비스,미디어·광고·영상,,,,,,T2,"8,461",2025 개별(공정위),77,,공정위,씨제이
1942110040614,(주)디엔서비스,,C3401,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,DN
1942110254136,(주)디엔솔루션즈,,C2922,제조,완제품제조,기계·운송기기,생산장비,,,4,,T2,"1,803,233",2025 개별(공정위),"1,492",,공정위,DN
1845110000642,(주)디엔오토모티브,007340,C3039,제조,부품제조,기계·운송기기,완성차·부품,,자동차,3,,T2,"986,280",2025 개별(공정위),"1,604",Y,공정위,DN
1101118976346,(주)디엔케이,,L6811,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,일진글로벌
2148110029053,(주)디엠개발완주,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),1,,공정위,대명화학
1101112556631,(주)디엠씨미디어,,M7139,서비스,인적서비스,미디어·광고·영상,,,,,,T2,"26,435",2025 개별(공정위),144,,공정위,태영
1101114246818,(주)디케이개발,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,28,2025 개별(공정위),2,,공정위,대광
2001110129100,(주)디케이랜드,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"27,585",2025 개별(공정위),6,,공정위,대광
2001110635181,(주)디케이레저,,R9112,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,1,2025 개별(공정위),1,,공정위,대광
2001110642962,(주)디케이로지스틱,,H5210,,,,,,유통·물류,,,모수밖,0,2025 개별(공정위),0,,공정위,대광
2001110429542,(주)디케이물류,,H5210,서비스,운송·보관,창고·물류,,,유통·물류,,,T2,"2,383",2025 개별(공정위),2,,공정위,대광
2001110677000,(주)디케이쏠라,,M7153,서비스,인적서비스,전문서비스,,,,,,T2,814,2025 개별(공정위),0,,공정위,대광
1243110014313,(주)디케이씨,,C2830,제조,소재제조,금속,비철금속,전선·케이블,,2,,T2,"129,722",2025 개별(공정위),68,,공정위,엘에스
2001110331680,(주)디케이에셋,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,957,2025 개별(공정위),1,,공정위,대광
2001110245055,(주)디케이엘,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"93,732",2025 개별(공정위),56,,공정위,대광
2001110566500,(주)디케이원,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,7,2025 개별(공정위),4,,공정위,대광
2001110612585,(주)디케이월드,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"15,147",2025 개별(공정위),10,,공정위,대광
2001110677018,(주)디케이전력,,M7153,서비스,인적서비스,전문서비스,,,,,,T2,806,2025 개별(공정위),0,,공정위,대광
1311110418804,(주)디케이테크인,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"87,302",2025 개별(공정위),753,,공정위,카카오
1311110458876,(주)디케이플러스,,F4111,,,,,,건설·인프라,,,모수밖,0,2025 개별(공정위),3,,공정위,대광
2001110637632,(주)디케이하우징,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,110,2025 개별(공정위),1,,공정위,대광
1101114708149,(주)디코드컴퍼니,,C1411,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"42,409",2025 개별(공정위),60,,공정위,대명화학
2341110113583,(주)디티알,,C2890,제조,완제품제조,기계·운송기기,전력·중전기,,,4,,T2,"16,077",2025 개별(공정위),35,,공정위,DN
1101115528653,(주)디플러스스튜디오,,J5911,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,31,2025 개별(공정위),2,,공정위,씨제이
1311110077985,(주)딜로퀘스트,,J5821,,,,,,콘텐츠·미디어,,,모수밖,0,2025 개별(공정위),15,,공정위,넥슨
1101115216141,(주)떠나요,,N7529,서비스,인적서비스,사업지원서비스,,,,,,T2,"26,567",2025 개별(공정위),41,,공정위,쿠팡
2001110166409,(주)라데빵스,,F4111,,,,,,건설·인프라,,,모수밖,0,2025 개별(공정위),2,,공정위,BS
1101118547098,(주)라우드랩스,,J5822,,,,,,콘텐츠·미디어,,,모수밖,0,2025 개별(공정위),0,,공정위,한국콜마
1348110566846,(주)라이블리팩토리,,G4641,유통,도매·상사,생활용품·가구,,,,,,T2,31,2025 개별(공정위),0,,공정위,대명화학
1311110518696,(주)라이온하트스튜디오,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"85,658",2025 개별(공정위),488,,공정위,카카오
1101113550179,(주)라이트브레인,,J6201,서비스,인적서비스,소프트웨어·IT,,,통신·데이터,,,T2,"11,168",2025 개별(공정위),89,,공정위,엘지
2001110244726,(주)라인개발,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"2,594",2025 개별(공정위),7,,공정위,라인
2201110002659,(주)라인건설,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"529,716",2025 개별(공정위),234,,공정위,라인
2057110007169,(주)라인산업,,F4111,건설,시공·건설,건설·시공,,,건설·인프라,5,,T2,"291,039",2025 개별(공정위),116,,공정위,라인
2001110409982,(주)라인앤프라임,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"1,695",2025 개별(공정위),3,,공정위,라인
2001110316418,(주)라인엘하우징,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"22,898",2025 개별(공정위),6,,공정위,라인
2001110351571,(주)라인하우징,,L6812,서비스,시설·자산운영,부동산·임대,,,,,,T2,"199,503",2025 개별(공정위),5,,공정위,라인
1358110125104,(주)레드건설,,F4111,,,,,,건설·인프라,,,모수밖,0,2025 개별(공정위),1,,공정위,BS
2201110045740,(주)레드스톤에스테이트,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,소노인터내셔널
1101113095331,(주)레디엔터테인먼트,,M7390,서비스,인적서비스,전문서비스,,,,,,T2,"19,520",2025 개별(공정위),97,,공정위,카카오
1101115440485,(주)레시피그룹,,C1419,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"78,552",2025 개별(공정위),137,,공정위,대명화학
1101115239862,(주)레이어,,C1411,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"191,943",2025 개별(공정위),171,,공정위,대명화학
1101114853291,(주)레진엔터테인먼트,,J6399,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T2,"110,350",2025 개별(공정위),276,,공정위,다우키움
1312110017571,(주)렉스필드컨트리클럽,,R9112,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,"22,004",2025 개별(공정위),66,,공정위,웅진
1311110706522,(주)렐루게임즈,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"10,336",2025 개별(공정위),40,,공정위,크래프톤
1101111655393,(주)로보스타,090360,C2928,제조,완제품제조,기계·운송기기,산업기계·로봇,,로봇·자동화,4,,T2,"74,679",2025 개별(공정위),209,Y,공정위,엘지
1101110530033,(주)롯데아사히주류,,G4633,유통,도매·상사,주류·담배,,,,,,T2,"156,655",2025 개별(공정위),70,,공정위,롯데
1101110317556,(주)롯데자이언츠,,R9119,서비스,인적서비스,레저·숙박·스포츠,,,,,,T2,"81,084",2025 개별(공정위),61,,공정위,롯데
1101110951549,(주)루도로보틱스코리아,,J5822,,,,,,로봇·자동화|콘텐츠·미디어,,,모수밖,0,2025 개별(공정위),0,,공정위,크래프톤
1101110939991,(주)루미컴퍼니,,G4644,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,한국콜마
1342110137194,(주)루비노,,G4633,유통,도매·상사,주류·담배,,,,,,T2,477,2025 개별(공정위),1,,공정위,QCP그룹(舊 큐로홀딩스)
1101115089316,(주)루치펠로코리아,,C2042,제조,완제품제조,화장품·뷰티,,,최종소비재,4,,T2,"8,965",2025 개별(공정위),10,,공정위,엘지
1101116487262,(주)루프이칠사사,,M7131,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,빗썸
1101110944725,(주)룬샷게임즈,,J5821,,,,,,콘텐츠·미디어,,,모수밖,0,2025 개별(공정위),36,,공정위,크래프톤
1601110206866,(주)리가켐바이오사이언스,141080,M7011,서비스,인적서비스,의약·바이오,,,바이오·제약,,,T2,"141,553",2025 개별(공정위),182,Y,공정위,오리온
1101110723555,(주)리드,,K6620,서비스,금융,보험업,,,금융,,,T2,"1,939",2025 개별(공정위),8,,공정위,이랜드
1443110002905,(주)리버빌,,I5590,서비스,시설·자산운영,레저·숙박·스포츠,,,,,,T2,237,2025 개별(공정위),6,,공정위,대신
1716110029918,(주)리벤트에너지,,D3511,서비스,시설·자산운영,에너지·자원·환경,,,신재생에너지,,,T2,482,2025 개별(공정위),9,,공정위,삼천리
1101113414953,(주)리솜웨이하이골프리조트,,R9112,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,호반
1101118890538,(주)리원개발,,L6812,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,소노인터내셔널
1101115980316,(주)링키지랩,,J6312,서비스,플랫폼·중개,소프트웨어·IT,,,통신·데이터,,,T2,"11,927",2025 개별(공정위),245,,공정위,카카오
1101116841070,(주)마뗑킴,,C1512,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"135,683",2025 개별(공정위),66,,공정위,대명화학
1101117770559,(주)마이금융파트너,,K6620,서비스,금융,보험업,,,금융,,,T2,"39,671",2025 개별(공정위),76,,공정위,현대해상화재보험
1101117467130,(주)마인드마크,,J5912,서비스,콘텐츠·SW,미디어·광고·영상,,,콘텐츠·미디어,,,T2,"27,500",2025 개별(공정위),16,,공정위,신세계
1101116002903,(주)마켓보로,,J5822,서비스,콘텐츠·SW,소프트웨어·IT,,,콘텐츠·미디어,,,T2,"25,617",2025 개별(공정위),60,,공정위,씨제이
1345110475118,(주)마태플라워,,M7153,,,,,,,,,모수밖,0,2025 개별(공정위),0,,공정위,빗썸
1101114007541,(주)마포애경타운,,L6811,서비스,시설·자산운영,부동산·임대,,,,,,T2,"22,932",2025 개별(공정위),2,,공정위,애경
1701110041062,(주)맥시칸,,G4610,유통,도매·상사,다품목·범용,,,,,,T2,"21,288",2025 개별(공정위),23,,공정위,하림
1101118113146,(주)머슬암드,,C1411,제조,완제품제조,의류·패션,,,최종소비재,4,,T2,"1,138",2025 개별(공정위),0,,공정위,대명화학
1101111960792,(주)멀티캠퍼스,067280,P8565,서비스,인적서비스,교육,,,,,,T2,"310,213",2025 개별(공정위),897,Y,공정위,삼성
1101110222557,(주)메가마트,,G4711,유통,소매,다품목·범용,대형마트,,최종소비재,,,T2,"354,259",2025 개별(공정위),880,,공정위,농심
1101113905168,(주)메가슈플렉스에스마켓코리아,,G4743,유통,소매,의류·패션,,,최종소비재,,,T2,"113,733",2025 개별(공정위),97,,공정위,대명화학
1101110927976,(주)메디굿파트너스,,G4791,유통,소매,다품목·범용,이커머스,,최종소비재,,,T2,78,2025 개별(공정위),5,,공정위,HD현대
1101113845702,(주)메르뱅,,G4632,유통,도매·상사,식품·음료,,,,,,T2,"1,298",2025 개별(공정위),3,,공정위,태광
1101115699165,(주)메타보라,,J5821,서비스,콘텐츠·SW,게임,,,콘텐츠·미디어,,,T2,"5,189",2025 개별(공정위),72,,공정위,카카오
