구분,고유번호,종목코드,회사명,induty_code,법인등록번호
상장,01398151,331520,(주)밸로프,582,1101117171731
상장,01605529,438700,(주)버넥트,58222,2055110049363
상장,00378220,066410,(주)버킷스튜디오,612,1101111646889
상장,00122728,002480,(주)범양사,13213,1101110016091
상장,00151614,009360,(주)베네데스하이텍,46800,1801110019554
상장,01043853,206400,(주)베노티앤알,424,1101115518084
상장,00813389,177350,(주)베셀,222,1358110105388
상장,00377814,060410,(주)베스트플로우,73901,1101111078206
상장,01453944,457600,(주)벡트,26519,1101113429621
상장,00122898,007210,(주)벽산,23999,1101110113384
상장,00251385,066690,(주)보광티에스,2592,1746110032166
상장,01124680,250000,(주)보라티알,4632,1101115879030
상장,00123107,002760,(주)보락,2049,1348110004474
상장,00123143,003850,(주)보령,212,1101110012560
상장,00123152,004740,(주)보루네오가구,32029,1201110004599
상장,00871587,0010F0,(주)보원케미칼,2221,1201110105488
상장,00123514,030950,(주)보진재,18113,1101110005432
상장,00269287,041320,(주)보홍,46521,1101110990980
상장,01098792,226340,(주)본느,204,1101115794478
상장,01872459,496320,(주)본시스템즈,292,1942110242397
상장,00756163,206950,(주)볼빅,33309,1545110040511
상장,00124276,008470,(주)부-스타,25130,1243110002628
상장,00243067,014470,(주)부방,681,1101110265523
상장,00123967,015350,(주)부산도시가스,35200,1801110039495
상장,00124106,005280,(주)부산은행,64121,1801110002997
상장,00124054,007830,(주)부산저축은행,64132,1801110005701
상장,00124513,003930,(주)부흥,14111,1101110038574
상장,00609324,100120,(주)뷰웍스,27199,1101111775894
상장,01147487,406820,(주)뷰티스킨,20423,1201110590960
상장,00359076,064480,(주)브리지텍,58221,1101111143950
상장,01354740,365900,(주)브이씨,3330,1101113197088
상장,01027794,251630,(주)브이원텍,29272,1311110164978
상장,00150165,018290,(주)브이티,204,1101110509872
상장,00257194,033720,(주)블루스톤디앤아이,58221,1101110850382
상장,01559637,439580,(주)블루엠텍,467,1358110266776
상장,00349468,053040,(주)블루젬디앤씨,204,1101111458482
상장,00238001,033560,(주)블루콤,26529,1101110808357
상장,00611286,191600,(주)블루탑,2622,1246110281820
상장,01508855,369370,(주)블리츠웨이엔터테인먼트,901,1101117655868
상장,00693651,121800,(주)비덴트,26421,1101112476376
상장,00533191,082800,(주)비보존제약,212,1358110085019
상장,00107677,002070,(주)비비안,14120,1101110030934
상장,00520887,100220,(주)비상교육,5811,1101112427098
상장,00256043,200780,(주)비씨월드제약,212,1243110005515
상장,01462739,413640,(주)비아이매트릭스,5822,1101113200360
상장,00610083,141000,(주)비아트론,29272,1101112405721
상장,00974459,156170,(주)비앤에스미디어,263,1101112676562
상장,00447609,090460,(주)비에이치,2622,1350110087483
상장,00656021,139050,(주)비에프랩스,62021,1211110142596
상장,00329084,047940,(주)비엔디,1090,1648110005799
상장,01055317,215050,(주)비엔디생활건강,20421,1101114768440
상장,00372989,058370,(주)비엔씨컴퍼니,46721,1101110695332
상장,01067242,228180,(주)비엘사이언스,701,1101114150457
상장,00384717,065170,(주)비엘팜텍,463,1545110007397
상장,00524786,086670,(주)비엠티,29133,1801110331502
상장,01406618,335890,(주)비올메디컬,271,1101117221677
상장,01110076,230980,(주)비유테크놀러지,582,1101115868041
상장,00248956,036820,(주)비이티,26410,1154110008154
상장,01014657,138580,(주)비즈니스온커뮤니케이션,58222,1101113805293
상장,00219097,027410,(주)비지에프,64992,1101111105215
상장,01263022,282330,(주)비지에프리테일,47122,1101116555770
상장,00599595,126600,(주)비지에프에코머티리얼즈,20202,1350110079381
상장,00154718,082920,(주)비츠로셀,28201,1101110548771
상장,00201432,054220,(주)비츠로시스,28123,1101110657275
상장,00103644,042370,(주)비츠로테크,64992,1101110086169
상장,00369569,050090,(주)비케이홀딩스,713,1760110022266
상장,00980043,148780,(주)비큐에이아이,58222,1401110011243
상장,01326792,307870,(주)비투엔,582,1101116869965
상장,00231707,032850,(주)비트컴퓨터,58221,1101110397699
상장,00351579,049470,(주)비트플래닛,582,1101111487267
상장,00478900,093190,(주)빅솔론,263,1358110087297
상장,00385363,065450,(주)빅텍,27211,1341110048674
상장,00173449,044480,(주)빌리언스,901,1501110000765
상장,00124726,005180,(주)빙그레,104,1152110000287
상장,00367482,069540,(주)빛과전자,264,1601110075170
상장,01283974,451250,(주)삐아,20423,1411110024675
상장,00271413,040020,(주)사라콤,2642,1801110015750
상장,00857480,143240,(주)사람인,63120,1101113318387
상장,01207901,466410,(주)사이냅소프트,58222,1101112035172
상장,00367376,064060,(주)사이노젠,29175,1101110739487
상장,00336570,063280,(주)사이버패스,58221,1101112034372
상장,00109718,003960,(주)사조대림,10211,1101110042278
상장,00141875,006090,(주)사조오양,102,1101110104820
상장,00503899,079660,(주)사조해표,108,1101113076779
상장,01676642,452430,(주)사피엔반도체,2611,2301110281186
상장,01516368,419120,(주)산돌,58222,1101116908870
상장,00799177,122350,(주)삼기,303,1101114249458
상장,01526806,419050,(주)삼기에너지솔루션즈,303,1614110049889
상장,00125530,005610,(주)삼립,108,1101110090516
상장,00339063,052560,(주)삼성수산,03112,1101111385510
상장,00423690,068290,(주)삼성출판사,5811,1101112559411
상장,01965333,0120G0,(주)삼양바이오팜,212,1311110077896
상장,00896285,145990,(주)삼양사,108,1101114720945
상장,00863533,482630,(주)삼양엔씨켐,20499,1314110209166
상장,00127024,008720,(주)삼양엔텍,29299,1243110012932
상장,00132105,003940,(주)삼양제넥스,108,1101110134463
상장,00265041,036670,(주)삼양케이씨아이,20421,1244110011884
상장,00126937,000070,(주)삼양홀딩스,64992,1101110026181
상장,00378363,060310,(주)삼에스코리아,272,1101110746474
상장,00127255,003720,(주)삼영,2221,1101110010001
상장,00127370,026250,(주)삼우이엠씨,25112,1101110227557
상장,00191588,023000,(주)삼원강재,303,1746110014924
상장,00127857,002450,(주)삼익악기,33201,1201110001818
상장,00127909,032280,(주)삼일,49309,1746110001244
상장,00127936,002290,(주)삼일기업공사,411,1101110012825
상장,00109806,004440,(주)삼일씨엔에스,23325,1101110061228
상장,00173351,032750,(주)삼진,264,1341110005351
상장,00239514,054090,(주)삼진엘앤디,339,1348110004664
상장,00239639,038500,(주)삼표시멘트,239,1101110738637
상장,00262266,437730,(주)삼현,303,1901110012514
상장,00301112,046390,(주)삼화네트웍스,59120,1101110809595
상장,00129615,027580,(주)상보,222,1243110024177
상장,00306162,038540,(주)상상인,620,1201110050104
상장,00112059,001290,(주)상상인증권,66121,1101110031560
상장,00181299,089980,(주)상아프론테크,222,1201110038209
상장,00232007,042940,(주)상지건설,411,1311110004554
상장,00147994,042600,(주)새로닉스,2629,1753110000762
상장,00862880,107600,(주)새빗켐,2049,1713110007259
상장,01199727,252990,(주)샘씨엔에스,2629,1311110449718
상장,00224567,066300,(주)샤인시스템,22211,1101110432908
상장,00173397,001600,(주)서광건설산업,41221,1101110028757
상장,00867973,294630,(주)서남,289,1311110128338
상장,00373447,038070,(주)서린바이오사이언스,467,1101110998124
상장,00130383,006730,(주)서부티엔디,551,1101110256788
상장,00130408,079650,(주)서산,23322,2042110000370
상장,00163114,007860,(주)서연,64992,1101110129026
상장,01036446,200880,(주)서연이화,303,1101115455476
상장,00153278,019770,(주)서연탑메탈,292,1101110519003
상장,00130815,016560,(주)서울상호저축은행,64131,1101110339427
상장,00410915,063170,(주)서울옥션,461,1101111627011
상장,00131018,018680,(주)서울제약,2121,1301110008721
상장,00131197,021050,(주)서원,243,1350110029881
상장,00445799,093920,(주)서원인텍,2642,1351110045041
상장,00869272,189860,(주)서전기전,28123,1101110816938
상장,00838005,178320,(주)서진시스템,289,1201110447781
상장,00800145,122690,(주)서진오토모티브,303,1101114264828
상장,00131434,001150,(주)서통,20202,1101110028062
상장,00599285,140070,(주)서플러스글로벌,46539,1101111921140
상장,00131504,011370,(주)서한,41112,1701110023002
상장,00131692,008490,(주)서흥,2049,1243110004252
상장,00219848,035890,(주)서희건설,4112,1101110335912
상장,00131896,003100,(주)선광,52942,1201110000034
상장,00132211,002820,(주)선앤엘,22232,1101110027593
상장,00238913,068770,(주)선우중공업,292,1101110543614
상장,00327819,171090,(주)선익시스템,292,1101110700555
상장,00855093,136490,(주)선진,109,1344110046664
상장,00132114,014300,(주)선진지주,1090,1344110000735
상장,00299376,054010,(주)선팩테크,2629,1701110116964
상장,00132318,014620,(주)성광벤드,24133,1801110036425
상장,00216498,037350,(주)성도이엔지,721,1101110574669
상장,00319272,458650,(주)성우,282,1760110007078
상장,00208301,053440,(주)성우몰드,29293,1845110005155
상장,00132992,015750,(주)성우하이텍,303,1801110042612
상장,00133089,015200,(주)성원,2413,1243110006349
상장,01368637,340930,(주)성원에너텍,29299,1358110211565
상장,00246815,037650,(주)성진산업,25932,2149110006512
상장,00486370,080470,(주)성창오토텍,303,1313110020308
상장,00913689,148150,(주)세경하이테크,2629,1345110097540
상장,00258944,047600,(주)세계투어,75210,1101111022162
상장,01010615,061090,(주)세나테크놀로지,26429,1101111564982
상장,01305869,188260,(주)세니젠,339,1101113313254
상장,00305695,056060,(주)세니콘,2642,1101110665442
상장,00133663,053060,(주)세동,303,1845110001541
상장,00296069,050600,(주)세라온홀딩스,263,1341110062210
상장,01416572,340440,(주)세림비앤지,222,1101117262754
상장,01627363,490470,(주)세미파이브,721,1101117124574
상장,00133876,011560,(주)세보엠이씨,422,1101110236590
상장,00103121,017160,(주)세븐코스프,1090,1201110018996
상장,00446831,084450,(주)세실,21100,1101110768262
상장,00206084,033020,(주)세아메탈,24122,1943110003292
상장,00106669,001430,(주)세아베스틸지주,2411,1101110035794
상장,01325979,306200,(주)세아제강,2413,1101116860640
상장,00124197,003030,(주)세아제강지주,64992,1101110118996
상장,00133991,019440,(주)세아특수강,24122,1746110005478
상장,00377610,058650,(주)세아홀딩스,241,1101112276809
상장,00347877,052190,(주)세영디앤씨,901,1101111093882
상장,00609254,111610,(주)세왕,42,1101113409136
상장,00134176,013000,(주)세우글로벌,467,1101110227177
상장,00362201,100700,(주)세운메디칼,213,1101110324858
상장,00173591,024830,(주)세원물산,303,1701110020694
상장,00134316,021820,(주)세원정공,303,1701110039207
상장,00422895,067830,(주)세이브존아이앤씨,47111,1101112520644
상장,00959229,258830,(주)세종메디칼,27199,2849110088798
상장,00264671,039310,(주)세중,582,1101111220063
상장,00415628,075580,(주)세진중공업,31114,2301110060126
상장,00406727,067770,(주)세진티에스,26211,1101111279672
상장,00351630,053450,(주)세코닉스,273,1158110006449
상장,01091382,222810,(주)세토피아,241,1101115745520
상장,00461690,085980,(주)세화피앤씨,20423,1348110000919
상장,01169267,252500,(주)세화피앤씨,204,1101116153095
상장,00101992,006750,(주)센추리,29172,1243110000953
상장,00134051,013240,(주)셀런,26,1701110013966
상장,01448544,471820,(주)셀로맥스사이언스,10897,1313110142300
상장,00310156,049180,(주)셀루메드,211,1201110019225
상장,01235296,299660,(주)셀리드,701,1101113572636
상장,01182444,268600,(주)셀리버리,70113,1801110902791
상장,00666064,108860,(주)셀바스에이아이,5822,1101111673816
상장,01047451,208370,(주)셀바스헬스케어,271,1101115530111
상장,01117918,258250,(주)셀젠텍,582,2001110168265
상장,00162577,019260,(주)셀텍,13101,1101110503783
상장,00413046,068270,(주)셀트리온,21100,1350110034038
상장,00541349,068760,(주)셀트리온제약,212,1101112112764
상장,00554024,091990,(주)셀트리온헬스케어,467,1341112007066
상장,00308896,068940,(주)셀피글로벌,26293,1701110141812
상장,00142591,012250,(주)셰프라인,25992,1345110001608
상장,00104810,007720,(주)소노스퀘어,468,1801110068668
상장,00352718,053110,(주)소리바다,631,1712110017953
상장,00134909,035010,(주)소예,467,1311110002045
상장,00306870,066910,(주)손오공,467,1201110144999
상장,01063884,215090,(주)솔디펜스,272,1101115642726
상장,00189343,007800,(주)솔로몬저축은행,64131,1101110128341
상장,01118643,238500,(주)솔루믹스,739,1101112858483
상장,00249982,035610,(주)솔본,715,1101111064429
상장,00267669,044440,(주)솔빛미디어,85691,1101111606825
상장,01050738,304100,(주)솔트룩스,58222,1101110301632
상장,01022054,222520,(주)솔트웍스,58222,1955110112874
상장,00303794,086980,(주)쇼박스,59130,1101111712309
상장,00135111,017550,(주)수산세보틱스,29241,1348110002981
상장,00577016,050960,(주)수산아이앤티,582,1101111518830
상장,00193328,126720,(주)수산인더스트리,42311,1615110001613
상장,01063954,253840,(주)수젠텍,213,1601110312126
상장,00830447,185190,(주)수프로,46204,1101112035130
상장,00399694,067160,(주)숲,582,1101111263203
상장,00350224,056500,(주)슈마일렉트론,263,1101111592157
상장,01124653,236200,(주)슈프리마,26410,1311110433589
상장,00599957,094840,(주)슈프리마에이치큐,264,1101111960437
상장,00917861,192440,(주)슈피겐코리아,339,1101114045848
상장,00147949,004190,(주)스마텔,2629,1101110051401
상장,01555215,424960,(주)스마트레이더시스템,272,1311110496206
상장,00763358,136510,(주)스마트솔루션즈,29272,1301110064822
상장,00301422,066590,(주)스모트로닉,303,1943110003995
상장,01381984,357880,(주)스카이월드와이드,58222,1101115255214
상장,01290248,276040,(주)스코넥엔터테인먼트,5821,1101112499641
상장,00136554,017050,(주)스타맥스,59111,1748110001224
상장,00373571,060240,(주)스타코링크,311,1101110958590
상장,00405959,115570,(주)스타플렉스,2221,1201110136459
상장,00264796,043680,(주)스톰이앤에프,5911,1601110041733
상장,01226270,352090,(주)스톰테크,22211,1101111785710
상장,01370517,475040,(주)스트라드비젼,582,1717110113628
