단위,모법인,이름,A세분류,B1주업종,B1_2단,매출,판정근거
법인,,이화전기공업(주),완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,주식회사 삼영에스앤씨,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)마이크로엔엑스,완제품제조,의료·보건,,,KSIC
법인,,(주)아이티엠반도체,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)티플랙스,소재제조,금속,,,KSIC
법인,,에이피위성(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,주식회사 씨앤투스,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)쿠콘,플랫폼·중개,소프트웨어·IT,,,KSIC
법인,,보로노이(주),인적서비스,전문서비스,,,KSIC
법인,,남화산업(주),시설·자산운영,레저·숙박·스포츠,,,KSIC
법인,,(주)에이치비테크놀러지,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,에스제이지세종(주),부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)화신,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)중앙백신연구소,소재제조,의약·바이오,,,KSIC
법인,,해성에어로보틱스(주),부품제조,금속,,,KSIC
법인,,(주)비엠티,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)이엔에프테크놀로지,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,산일전기(주),완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)그래디언트,소매,다품목·범용,,,KSIC
법인,,(주)피에스일렉트로닉스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)에스엘테라퓨틱스,인적서비스,의약·바이오,,,KSIC
법인,,(주)파두,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,에이팸(주),부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)기가레인,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)폴레드,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)창대정밀,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,주식회사 쿼드메디슨,소재제조,의약·바이오,,,KSIC
법인,,주식회사 파인메딕스,완제품제조,의료·보건,,,KSIC
법인,,(주)한켐,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)뉴트리,완제품제조,식품·음료,,,KSIC
법인,,한국제15호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,(주)시스네오텍,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)테크트랜스,부품제조,금속,,,KSIC
법인,,빛샘전자(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,동양이엔피(주),완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)서울옥션,도매·상사,다품목·범용,,,KSIC
법인,,우리엔터프라이즈(주),도매·상사,다품목·범용,,,KSIC
법인,,(주)셀피글로벌,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)위메이드맥스,콘텐츠·SW,게임,,,KSIC
법인,,주식회사 아모센스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,티이엠씨씨엔에스(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)피엔티 엠에스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,페니트리움바이오사이언스(주),인적서비스,의약·바이오,,,KSIC
법인,,㈜엔에이치올원위탁관리부동산투자회사,시설·자산운영,부동산·임대,,,KSIC
법인,,(주)엠엑스로보틱스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)엠엑스온,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)이노테나,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,씨메스로보틱스(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)버넥트,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,현대에이치티(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)서전기전,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,해성산업(주),금융,은행업,,,KSIC
법인,,제닉스로보틱스(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,화성밸브(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,에이치엘비바이오스텝(주),인적서비스,의약·바이오,,,KSIC
법인,,그린케미칼(주),완제품제조,화장품·뷰티,,,KSIC
법인,,(주)보령,소재제조,의약·바이오,,,KSIC
법인,,(주)푸드나무,소매,다품목·범용,,,KSIC
법인,,(주)엑시큐어하이트론,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)예림당,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)유니온,소재제조,화학·소재,건축소재,,KSIC
법인,,한주라이트메탈(주),소재제조,금속,비철금속,,KSIC
법인,,(주)지엔씨에너지,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,한국철강(주),소재제조,금속,철강,,KSIC
법인,,에스케이증권제9호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,주식회사 애드포러스,인적서비스,전문서비스,,,KSIC
법인,,(주)더네이쳐홀딩스,완제품제조,의류·패션,,,KSIC
법인,,(주)다산솔루에타,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)제이스로보틱스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,주식회사 에스테크엠,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)이노인스트루먼트,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,주식회사 큐에이드,인적서비스,기계·운송기기,,,KSIC
법인,,(주)국전,소재제조,의약·바이오,,,KSIC
법인,,(주)잇츠한불,완제품제조,화장품·뷰티,,,KSIC
법인,,코스모화학(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)나우로보틱스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,한국선재(주),소재제조,금속,철강,,KSIC
법인,,디와이피(주),부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)아이퀘스트,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,주식회사 이수스페셜티케미컬,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,피케이씨(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)엔지켐생명과학,소재제조,의약·바이오,,,KSIC
법인,,(주)비유테크놀러지,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,대신밸런스제20호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)코람코라이프인프라위탁관리부동산투자회사,시설·자산운영,부동산·임대,,,KSIC
법인,,(주)엘피케이로보틱스,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,티피(주),완제품제조,의류·패션,,,KSIC
법인,,주식회사 오픈놀,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,(주)피델릭스,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,(주)폴라리스에이아이파마,소재제조,의약·바이오,,,KSIC
법인,,주식회사 비스토스,완제품제조,의료·보건,,,KSIC
법인,,(주)솔디펜스,완제품제조,의료·보건,,,KSIC
법인,,헬스커넥트(주),플랫폼·중개,소프트웨어·IT,,,KSIC
법인,,(주)제이엘케이,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)락앤락,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,(주)장원테크,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,SNT에너지(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)뉴프렉스,부품제조,전자·정밀,기판·PCB,,KSIC
법인,,주식회사 어스앤에어로스페이스,완제품제조,기계·운송기기,항공·우주·방산,,KSIC
법인,,(주)일월지엠엘,도매·상사,다품목·범용,,,KSIC
법인,,(주)세우글로벌,도매·상사,다품목·범용,,,KSIC
법인,,대한제강(주),소재제조,금속,철강,,KSIC
법인,,(주)제넥신,인적서비스,의약·바이오,,,KSIC
법인,,사토시홀딩스(주),도매·상사,다품목·범용,,,KSIC
법인,,코스모신소재(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,피스피스스튜디오(주),소매,다품목·범용,,,KSIC
법인,,(주)티앤알바이오팹,소재제조,의약·바이오,,,KSIC
법인,,(주)에스앤에스텍,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,모나용평(주),시설·자산운영,레저·숙박·스포츠,,,KSIC
법인,,(주)성우,완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,에이치엠씨아이비제6호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,엔에이치기업인수목적30호 주식회사,금융,결제·핀테크,,,KSIC
법인,,케이피항공산업(주),완제품제조,기계·운송기기,항공·우주·방산,,KSIC
법인,,에스케이증권제8호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,삼지전자(주),완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)일지테크,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)케이씨피드,완제품제조,식품·음료,,,KSIC
법인,,(주)에이티넘인베스트먼트,금융,자산운용업,,,KSIC
법인,,(주)티씨케이,소재제조,화학·소재,건축소재,,KSIC
법인,,(주)덕신이피씨,부품제조,금속,,,KSIC
법인,,NICE인프라(주),인적서비스,사업지원서비스,,,KSIC
법인,,(주)씨케이솔루션,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)도우인시스,부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)배럴,완제품제조,의류·패션,,,KSIC
법인,,(주)헥토파이낸셜,금융,증권·투자매매업,,,KSIC
법인,,(주)대백저축은행,금융,은행업,,,KSIC
법인,,(주)녹십자웰빙,소재제조,의약·바이오,,,KSIC
법인,,(주)다이나믹솔루션,완제품제조,의료·보건,,,KSIC
법인,,(주)피앤에스로보틱스,완제품제조,의료·보건,,,KSIC
법인,,(주)레뷰코퍼레이션,인적서비스,미디어·광고·영상,,,KSIC
법인,,채비(주),완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)에스에이엠지엔터테인먼트,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)옵투스제약,소재제조,의약·바이오,,,KSIC
법인,,(주)달바글로벌,완제품제조,화장품·뷰티,,,KSIC
법인,,(주)이엘씨,완제품제조,의료·보건,,,KSIC
법인,,(주)비상교육,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)큐러블,인적서비스,의약·바이오,,,KSIC
법인,,(주)캐스텍코리아,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,키움히어로제1호기업인수목적 주식회사,금융,결제·핀테크,,,KSIC
법인,,(주)아이엠바이오로직스,인적서비스,전문서비스,,,KSIC
법인,,일진다이아몬드(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,일진전기(주),소재제조,금속,전선·케이블,,KSIC
법인,,일진하이솔루스(주),완제품제조,기계·운송기기,항공·우주·방산,,KSIC
법인,,미원스페셜티케미칼(주),소재제조,화학·소재,석유화학·기초,,KSIC
법인,,비엔케이제1호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)엔알비,부품제조,금속,,,KSIC
법인,,티씨머티리얼즈(주),완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,(주)프로티나,인적서비스,전문서비스,,,KSIC
법인,,(주)플래티어,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,롤링스톤(주),완제품제조,의료·보건,,,KSIC
법인,,주식회사 이지스,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,(주)나라소프트,콘텐츠·SW,소프트웨어·IT,,,KSIC
법인,,이트론(주),도매·상사,다품목·범용,,,KSIC
법인,,(주)와이투솔루션,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,(주)큐엠씨,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)피씨디렉트,도매·상사,다품목·범용,,,KSIC
법인,,(주)퍼시스,완제품제조,생활용품·가구,,,KSIC
법인,,케이엔솔(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)알에프텍,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)엔이능률,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)코아스,완제품제조,생활용품·가구,,,KSIC
법인,,씨지인바이츠(주),인적서비스,의약·바이오,,,KSIC
법인,,(주)성창오토텍,부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)에이치제이중공업,시공·건설,건설·시공,,,KSIC
법인,,에이치비솔루션(주),완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,미원홀딩스(주),금융,은행업,,,KSIC
법인,,(주)국보,운송·보관,육상운송,,,KSIC
법인,,주식회사 에이엠시지,완제품제조,의료·보건,,,KSIC
법인,,바이젠셀 주식회사,인적서비스,전문서비스,,,KSIC
법인,,주식회사 벨로크,인적서비스,소프트웨어·IT,,,KSIC
법인,,대동전자(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,에이치엘비테라퓨틱스(주),도매·상사,다품목·범용,,,KSIC
법인,,SK시그넷(주),완제품제조,기계·운송기기,전력·중전기,,KSIC
법인,,주식회사 플레이디,인적서비스,미디어·광고·영상,,,KSIC
법인,,신라젠(주),인적서비스,의약·바이오,,,KSIC
법인,,(주)파마리서치,소재제조,의약·바이오,,,KSIC
법인,,(주)드림시큐리티,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)골프존,콘텐츠·SW,게임,,,KSIC
법인,,(주)지앤엘,시설·자산운영,레저·숙박·스포츠,,,KSIC
법인,,주식회사 더 미동,완제품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,(주)휴엠앤씨,완제품제조,생활용품·가구,,,KSIC
법인,,(주)엔비알모션,부품제조,금속,,,KSIC
법인,,(주)이퓨쳐,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)퀄리타스반도체,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,코리아에프티(주),부품제조,기계·운송기기,완성차·부품,,KSIC
법인,,(주)리더스코스메틱,소재제조,화학·소재,제지·포장,,KSIC
법인,,케이비제32호기업인수목적(주),금융,결제·핀테크,,,KSIC
법인,,(주)앱토크롬,도매·상사,다품목·범용,,,KSIC
법인,,(주)스페코,완제품제조,기계·운송기기,산업기계·로봇,,KSIC
법인,,(주)토마토시스템,콘텐츠·SW,미디어·광고·영상,,,KSIC
법인,,(주)블리츠웨이엔터테인먼트,인적서비스,음악·공연·엔터,,,KSIC
법인,,(주)스마트레이더시스템,완제품제조,의료·보건,,,KSIC
법인,,주식회사 플라즈맵,완제품제조,의료·보건,,,KSIC
법인,,(주)오리엔트바이오,소재제조,의약·바이오,,,KSIC
법인,,(주)수산인더스트리,시공·건설,건설·시공,,,KSIC
법인,,(주)에코글로우,소재제조,화학·소재,석유화학·기초,,KSIC
법인,,주식회사 셀레스트라,소재제조,의약·바이오,,,KSIC
법인,,에스엔케이폴리텍(주),부품제조,전자·정밀,전자기기·모듈,,KSIC
법인,,씨앤티85(주),시공·건설,건설·시공,,,KSIC
법인,,(주)정원엔시스,도매·상사,다품목·범용,,,KSIC
법인,,(주)아이언디바이스,부품제조,전자·정밀,반도체·소자,,KSIC
법인,,일양약품(주),소재제조,의약·바이오,,,KSIC
