기업집단명,소속회사명,법인등록번호,KSIC,영위업종,종업원수,매출액,기업공개일,A세분류,A대분류,B1주업종,B1_2단,묶음노드,모수계층,판정근거
다우키움,키움푸드테크사모투자합자회사,1101130031087,K6499,그 외 기타 금융업,0,0,,,,,,,모수밖,매출 0
다우키움,키움프라이빗에쿼티(주),1101116386901,K6499,그 외 기타 금융업,15,"7,959",,지주·투자,서비스,다품목·범용,,Y,T2,K6499 지주회사
중앙,타운보드중앙(주),1101110933566,M7139,기타 광고업,40,"15,265",,인적서비스,서비스,미디어·광고·영상,,,T2,KSIC M7139
세아,탈리다쿰(주),1101117106473,G4781,"의약품, 의료용 기구, 화장품 및 방향제 소매업",10,844,,소매,유통,다품목·범용,,,T2,KSIC G4781
SM,탑스텐동강시스타(주),1414110015082,N7410,사업시설 유지․관리 서비스업,99,"5,726",,인적서비스,서비스,사업지원서비스,,,T2,KSIC N7410
SM,탑스텐빌라드애월제주(주),2201110253559,I5510,일반 및 생활 숙박시설 운영업,27,"2,957",,시설·자산운영,서비스,레저·숙박·스포츠,,,T2,KSIC I5510
태광,태광산업(주),1101110185276,C2011,기초 유기 화학물질 제조업,849,"1,711,256",1975/12/27,소재제조,제조,화학·소재,석유화학·기초,,T2,KSIC C2011
엘지,태극제약(주),1348110004367,C2121,완제 의약품 제조업,369,"137,904",,소재제조,제조,의약·바이오,,,T2,KSIC C2121
글로벌세아,태림판지(주),1313110179569,C1721,골판지 및 골판지 가공제품 제조업,68,"62,289",,소재제조,제조,화학·소재,제지·포장,,T2,KSIC C1721
글로벌세아,태림페이퍼(주),1301110026236,C1710,"펄프, 종이 및 판지 제조업",418,"466,508",,소재제조,제조,화학·소재,제지·포장,,T2,KSIC C1710
글로벌세아,태림포장(주),1301110010015,C1721,골판지 및 골판지 가공제품 제조업,956,"713,413",1988/12/20,소재제조,제조,화학·소재,제지·포장,,T2,KSIC C1721
케이티앤지,태아산업(주),1601110005185,C1200,담배 제조업,154,"41,681",,완제품제조,제조,주류·담배,,,T2,KSIC C1200
효성,태안솔라팜(주),1651110007293,D3511,발전업,1,231,,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3511
지에스,태안창기태양광발전(주),2058110021703,D3511,발전업,0,0,,,,,,,모수밖,매출 0
지에스,태안햇들원태양광(주),1651110023603,D3513,전기 판매업,3,"9,857",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3513
태영,태영동부환경(주),1411110071212,E3900,환경 정화 및 복원업,0,0,,,,,,,모수밖,매출 0
한진,태일캐터링(주),1154110016083,C1030,"과실, 채소 가공 및 저장 처리업",41,"10,967",,완제품제조,제조,식품·음료,,,T2,KSIC C1030
한진,태일통상(주),1101110426018,L6811,부동산 임대업,4,380,,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
에스케이,테스에이엑스(주),1301110126818,E3821,지정 외 폐기물 처리업,0,0,,,,,,,모수밖,매출 0
현대자동차,테크젠(주),1942110377110,C3039,자동차용 기타 신품 부품 제조업,"1,389","293,881",,부품제조,제조,기계·운송기기,완성차·부품,,T2,KSIC C3039
토스,토스모바일(주),1101114202406,J6129,기타 전기 통신업,56,"53,645",,시설·자산운영,서비스,통신·네트워크,,,T2,KSIC J6129
토스,토스뱅크(주),1101117373098,K6412,일반은행,816,"1,727,041",,금융,서비스,은행업,,,T2,KSIC K6412
토스,토스씨엑스(주),1101117871464,N7599,그 외 기타 사업지원 서비스업,553,"32,967",,인적서비스,서비스,사업지원서비스,,,T2,KSIC N7599
토스,토스인사이트(주),1101119033533,M7153,경영 컨설팅 및 공공 관계 서비스업,11,"1,787",,인적서비스,서비스,전문서비스,,,T2,KSIC M7153
토스,토스인슈어런스(주),1101116911310,K6620,보험 및 연금관련 서비스업,79,"200,905",,금융,서비스,보험업,,,T2,KSIC K6620
토스,토스인컴(주),1101117761277,J5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,52,"62,298",,콘텐츠·SW,서비스,소프트웨어·IT,,,T2,KSIC J5822
토스,토스증권(주),1101116937697,K6612,증권 및 선물 중개업,485,"882,954",,금융,서비스,증권·투자매매업,,,T2,KSIC K6612
토스,토스페이먼츠(주),1101117575389,K6619,기타 금융 지원 서비스업,476,"925,114",,금융,서비스,결제·핀테크,,,T2,KSIC K6619
토스,토스플레이스(주),1101118232243,G4785,그 외 기타 상품 전문 소매업,212,"54,308",,소매,유통,다품목·범용,,,T2,KSIC G4785
고려에이치씨,토탈다큐서비스(주),1801111416105,H5299,그 외 기타 운송관련 서비스업,28,"2,045",,운송·보관,서비스,창고·물류,,,T2,KSIC H5299
고려에이치씨,토탈마린앤드마케팅서비스(주),1801111258523,H5299,그 외 기타 운송관련 서비스업,26,"3,339",,운송·보관,서비스,창고·물류,,,T2,KSIC H5299
유진,토탈클린(유),1101140274510,K6499,그 외 기타 금융업,0,0,,,,,,,모수밖,매출 0
고려에이치씨,토탈하버서비스(주),1801110705715,H5299,그 외 기타 운송관련 서비스업,27,"2,268",,운송·보관,서비스,창고·물류,,,T2,KSIC H5299
에스케이,토털밸류제1호위탁관리부동산투자회사(주),1101118384672,L6811,부동산 임대업,0,"28,485",,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
한진,토파스여행정보(주),1101111674864,J6399,그 외 기타 정보 서비스업,65,"35,663",,플랫폼·중개,서비스,소프트웨어·IT,,,T2,KSIC J6399
현대자동차,통영미래해상풍력(주),1101110921127,D3511,발전업,0,0,,,,,,,모수밖,매출 0
에이치디씨,통영에코파워(주),1912110022239,D3511,발전업,37,"802,637",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3511
현대자동차,트라닉스(주),1614110058947,C3039,자동차용 기타 신품 부품 제조업,"2,166","268,938",,부품제조,제조,기계·운송기기,완성차·부품,,T2,KSIC C3039
효성,트리니티에셋매니지먼트(주),1101110196281,L6811,부동산 임대업,8,"5,978",,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
아이에스지주,트리엔파트너스(주),1101114794172,M7153,경영 컨설팅 및 공공 관계 서비스업,1,0,,,,,,,모수밖,매출 0
크래프톤,트리플라(주),1101117889988,J5821,게임 소프트웨어 개발 및 공급업,63,"52,201",,콘텐츠·SW,서비스,게임,,,T2,KSIC J5821
BS,트리플에이치(주),1101113381962,F4111,주거용 건물 건설업,11,"4,691",,시공·건설,건설,건설·시공,,,T2,KSIC F4111
엘지,티더블유바이오매스에너지(주),2062110088192,D3530,"증기, 냉․온수 및 공기조절 공급업",23,0,,,,,,,모수밖,매출 0
에스케이,티맵모빌리티(주),1101117733812,J6399,그 외 기타 정보 서비스업,342,"122,312",,플랫폼·중개,서비스,소프트웨어·IT,,,T2,KSIC J6399
에스케이,티모르홀딩스(유),1344140002628,G4679,재생용 재료 및 기타 상품 전문 도매업,0,0,,,,,,,모수밖,매출 0
태광,티시스능동피에프브이(주),1101110948231,L6812,부동산 개발 및 공급업,4,0,,,,,,,모수밖,매출 0
태광,티시스도산공원피에프브이(주),1101110955214,L6812,부동산 개발 및 공급업,0,0,,,,,,,모수밖,매출 0
태광,티시스염창피에프브이(주),1101110936511,L6812,부동산 개발 및 공급업,4,0,,,,,,,모수밖,매출 0
아이에스지주,티씨이(주),2341110046122,C1419,기타 봉제의복 제조업,69,"198,606",,완제품제조,제조,의류·패션,,,T2,KSIC C1419
한국앤컴퍼니그룹(舊 한국타이어),티앤에이(주),2842110094575,G4521,자동차 신품 부품 및 내장품 판매업,79,"23,836",,도매·상사,유통,기계·운송기기,완성차·부품,,T2,KSIC G4521
글로벌세아,티앤제이인베스트먼트(주),1314110575385,M7153,경영 컨설팅 및 공공 관계 서비스업,0,"22,688",,인적서비스,서비스,전문서비스,,,T2,KSIC M7153
농협,티에스대성에이치전문투자형사모1호투자회사,1101117639789,K6420,신탁업 및 집합투자업,0,"-1,260",,금융,서비스,자산운용업,,,T2,KSIC K6420
호반,티에스리빙(주),2001110336903,L6812,부동산 개발 및 공급업,5,395,,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6812
호반,티에스써밋(주),2001110332399,L6812,부동산 개발 및 공급업,4,0,,,,,,,모수밖,매출 0
호반,티에스자산개발(주),2001110332422,L6811,부동산 임대업,3,"18,560",,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
태광,티엘케미칼(주),2301110360956,C2011,기초 유기 화학물질 제조업,1,0,,,,,,,모수밖,매출 0
태광,티투유안타뷰티라이프사모투자합자회사,1101130004011,K6420,신탁업 및 집합투자업,0,0,,,,,,,모수밖,매출 0
태광,티투프라이빗에쿼티(주),1101119126031,K6499,그 외 기타 금융업,4,268,,지주·투자,서비스,다품목·범용,,Y,T2,K6499 지주회사
지에스,파르나스호텔(주),1101110411142,I5510,일반 및 생활 숙박시설 운영업,"1,381","474,285",,시설·자산운영,서비스,레저·숙박·스포츠,,,T2,KSIC I5510
한화,파워시스템즈엠에프지코리아(유),1101140181252,C3401,일반 기계류 수리업,2,"14,076",,인적서비스,서비스,기계·운송기기,,,T2,KSIC C3401
토스,파이인스티튜트오브디자인(주),1101110939288,P8566,기술 및 직업훈련학원,5,0,,,,,,,모수밖,매출 0
에스케이,파주에너지서비스(주),1101114629501,D3511,발전업,40,"1,521,927",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3511
엘에스,팜모아(주),2101110145055,G4610,상품 중개업,5,"1,410",,도매·상사,유통,다품목·범용,,,T2,KSIC G4610
하림,팬오션(주),1101110004286,H5011,외항 운송업,385,"4,144,072",2007/09/21,운송·보관,서비스,해상운송,,,T2,KSIC H5011
지에스,팬코텍(유),2062140018226,C3401,일반 기계류 수리업,163,"14,392",,인적서비스,서비스,기계·운송기기,,,T2,KSIC C3401
네이버,팹(주),1101118177259,J6399,그 외 기타 정보 서비스업,33,"4,218",,플랫폼·중개,서비스,소프트웨어·IT,,,T2,KSIC J6399
호반,퍼시픽마리나(주),2241110015294,H5020,내륙 수상 및 항만 내 운송업,22,"1,939",,운송·보관,서비스,해상운송,,,T2,KSIC H5020
장금상선,퍼시픽엔지니어링(주),1101111586548,M7390,"그 외 기타 전문, 과학 및 기술 서비스업",110,"14,030",,인적서비스,서비스,전문서비스,,,T2,KSIC M7390
애경,퍼시픽제3호일반사모부동산투자(유),1101140193835,L6811,부동산 임대업,0,"20,896",,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
네이버,페이머스스튜디오(주),1101117313028,M7390,"그 외 기타 전문, 과학 및 기술 서비스업",774,"58,334",,인적서비스,서비스,전문서비스,,,T2,KSIC M7390
DB,평창시티버스(주),1450110000227,H4921,도시 정기 육상 여객 운송업,26,"2,572",,운송·보관,서비스,육상운송,,,T2,KSIC H4921
BS,평택고덕비에스한양컨소시엄(주),1101110954422,F4111,주거용 건물 건설업,0,0,,,,,,,모수밖,매출 0
유코카캐리어스,평택국제자동차부두(주),1313110082150,H5294,화물 취급업,131,"25,554",,운송·보관,서비스,창고·물류,,,T2,KSIC H5294
고려에이치씨,평택당진중앙부두(주),1313110075105,H5294,화물 취급업,42,"23,906",,운송·보관,서비스,창고·물류,,,T2,KSIC H5294
엘에스,평택에너지앤파워(주),1313110082267,D3511,발전업,44,"606,640",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3511
포스코,포스코기술투자(주),1746110029080,K6491,여신금융업,44,"27,800",,금융,서비스,여신전문금융업,,,T2,KSIC K6491
포스코,포스코리튬솔루션(주),2046110070226,C2012,기초 무기 화학물질 제조업,116,0,,,,,,,모수밖,매출 0
포스코,포스코세이프티솔루션(주),1311110077629,M7160,기타 전문 서비스업,17,0,,,,,,,모수밖,매출 0
포스코,포스코스틸리온(주),1746110006492,C2419,기타 1차 철강 제조업,432,"1,093,989",2002/08/16,소재제조,제조,금속,철강,,T2,KSIC C2419
포스코,포스코에이치와이클린메탈(주),2046110065029,C2421,"비철금속 제련, 정련 및 합금 제조업",191,"140,815",,소재제조,제조,금속,비철금속,,T2,KSIC C2421
포스코,포스코중타이에어솔루션(주),2046110075713,C2012,기초 무기 화학물질 제조업,54,"2,642",,소재제조,제조,화학·소재,석유화학·기초,,T2,KSIC C2012
포스코,포스코지에스에코머티리얼즈(주),1101118515706,M7153,경영 컨설팅 및 공공 관계 서비스업,0,0,,,,,,,모수밖,매출 0
포스코,포스코플로우(주),2046110017575,H5299,그 외 기타 운송관련 서비스업,231,"2,329,632",,운송·보관,서비스,창고·물류,,,T2,KSIC H5299
포스코,포스코필바라리튬솔루션(주),2046110064930,C2012,기초 무기 화학물질 제조업,300,"151,666",,소재제조,제조,화학·소재,석유화학·기초,,T2,KSIC C2012
포스코,포스코홀딩스(주),1746110000741,K6499,그 외 기타 금융업,837,"1,403,310",1988/06/10,지주·투자,서비스,다품목·범용,,Y,T2,K6499 지주회사
엘엑스,포승그린파워(주),1313110143077,D3530,"증기, 냉․온수 및 공기조절 공급업",72,"54,664",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3530
넷마블,포천맑은물(주),1101115174729,E3602,산업용수 공급업,0,"2,198",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC E3602
DL,포천파워(주),2844110050771,D3511,발전업,79,"720,173",,시설·자산운영,서비스,에너지·자원·환경,,,T2,KSIC D3511
라인,포항마리나(주),1717110082287,H5292,수상 운송지원 서비스업,0,0,,,,,,,모수밖,매출 0
포스코,포항특수용접봉(주),1717110101079,C2599,그 외 기타 금속가공제품 제조업,14,"5,731",,부품제조,제조,금속,,,T2,KSIC C2599
신세계,포항프라이머스프로젝트투자금융(주),1717110164689,L6812,부동산 개발 및 공급업,0,0,,,,,,,모수밖,매출 0
한진,포항항7부두운영(주),1717110036797,H5299,그 외 기타 운송관련 서비스업,43,"11,612",,운송·보관,서비스,창고·물류,,,T2,KSIC H5299
삼표,포항항8부두운영(주),1717110036804,H5020,내륙 수상 및 항만 내 운송업,49,"14,092",,운송·보관,서비스,해상운송,,,T2,KSIC H5020
대명화학,폰드그룹(주),1101118828068,G4741,의복 소매업,430,"199,052",2024/02/02,소매,유통,의류·패션,,,T2,KSIC G4741
대명화학,폰드에프엔(주),1101118795556,C1419,기타 봉제의복 제조업,1,"35,772",,완제품제조,제조,의류·패션,,,T2,KSIC C1419
BGF,폴스타파트너스(주),1101117781754,K6420,신탁업 및 집합투자업,2,0,,,,,,,모수밖,매출 0
BGF,폴스타홀딩스(주),1101117926566,M7153,경영 컨설팅 및 공공 관계 서비스업,0,0,,,,,,,모수밖,매출 0
사조,푸른로지스일반사모부동산제1호투자회사,1101110935215,L6811,부동산 임대업,0,"1,740",,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
사조,푸른헬스케어제1호사모투자합자회사,1101130003884,K6499,그 외 기타 금융업,0,24,,지주·투자,서비스,다품목·범용,,Y,T2,K6499 지주회사
중흥건설,풍무역세권개발자산관리(주),1244110193566,L6812,부동산 개발 및 공급업,6,"2,287",,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6812
한화,퓨어플러스(주),1952110002451,C1120,비알코올 음료 및 얼음 제조업,103,"39,403",,완제품제조,제조,식품·음료,,,T2,KSIC C1120
대신,프라퍼티메이커스(주),1101115620615,L6812,부동산 개발 및 공급업,5,950,,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6812
대신,프라퍼티컬렉티브(주),1101118880464,L6821,부동산 관리업,9,"4,130",,인적서비스,서비스,부동산·임대,,,T2,KSIC L6821
대신,프라퍼티티원(주),1401110106705,L6811,부동산 임대업,1,59,,시설·자산운영,서비스,부동산·임대,,,T2,KSIC L6811
씨제이,프레시플러스(주),1543110012390,C1083,조미료 및 식품 첨가물 제조업,246,"79,791",,완제품제조,제조,식품·음료,,,T2,KSIC C1083
중앙,프로덕션에이치(주),1101116195930,J5911,"영화, 비디오물 및 방송프로그램 제작업",3,"10,332",,콘텐츠·SW,서비스,미디어·광고·영상,,,T2,KSIC J5911
효성,프로베스트킹덤제일차(유),1101140241056,K6499,그 외 기타 금융업,0,0,,,,,,,모수밖,매출 0
오케이금융그룹,프로이데아홀딩스(주),1101115430147,K6491,여신금융업,4,"1,830",,지주·투자,서비스,다품목·범용,,Y,T2,KSIC K6491 + 이름이 지주·홀딩스
에스케이,프롭티어(주),1101112493601,J6399,그 외 기타 정보 서비스업,88,"48,436",,플랫폼·중개,서비스,소프트웨어·IT,,,T2,KSIC J6399
웅진,프리드캐피탈대부(주),1101115037539,K6491,여신금융업,4,132,,금융,서비스,여신전문금융업,,,T2,KSIC K6491
크래프톤,프리티비지(주),2850110467915,J5821,게임 소프트웨어 개발 및 공급업,18,"3,833",,콘텐츠·SW,서비스,게임,,,T2,KSIC J5821
네이버,플레이리스트(주),1311110482966,J5911,"영화, 비디오물 및 방송프로그램 제작업",34,"5,055",,콘텐츠·SW,서비스,미디어·광고·영상,,,T2,KSIC J5911
중앙,플레이타임중앙(주),1101112190885,R9129,그 외 기타 오락관련 서비스업,"1,039","56,212",,시설·자산운영,서비스,레저·숙박·스포츠,,,T2,KSIC R9129
포스코,플로우케이(주),2046110075309,H5210,보관 및 창고업,7,0,,,,,,,모수밖,매출 0
중앙,피닉스스포츠(주),1101119003742,N7410,사업시설 유지․관리 서비스업,0,0,,,,,,,모수밖,매출 0
중앙,피닉스스포츠인터내셔널(주),1101118651691,J5912,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업",6,"1,971",,콘텐츠·SW,서비스,미디어·광고·영상,,,T2,KSIC J5912
